action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,68,5,,,,,White,,,,,1,Male,0,2015,5504.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,55,Grand Traverse County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000271,26,MI,Michigan,54700,89,2734,2133,4.920000076293945,6365,,125.12000274658203
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2015,0408.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,St. Tammany Parish,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000006,0000002,22,LA,Louisiana,63000,106,2567,2122,15.899999618530273,6648,,173.5
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,86,5,,,,,White,,,,,1,Male,0,2015,9607.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,107,Mecosta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000266,26,MI,Michigan,54700,227,2122,1447,9.789999961853027,6454,,121.16999816894531
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,54,5,,,,,White,,,,,2,Female,0,2015,0406.04,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,103,St. Tammany Parish,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000005,0000020,22,LA,Louisiana,63000,15,2865,2450,17.93000030517578,8178,,102.66999816894531
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,62,5,,,,,White,,,,,1,Male,0,2015,0411.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,103,St. Tammany Parish,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000005,0000014,22,LA,Louisiana,63000,100,2771,1999,40.88999938964844,6938,,101.23999786376953
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,125,5,,,,,White,,,,,1,Male,0,2015,2857.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17,Bay County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13020,Bay City - MI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000542649,0000278,26,MI,Michigan,59100,206,1834,1574,5.389999866485596,4042,,98.3499984741211
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,61,5,,,,,White,,,,,1,Male,0,2015,0005.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,19,Benzie County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000269,26,MI,Michigan,54700,88,2054,1074,7.849999904632568,3107,,96.81999969482422
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,300,5,,,,,White,,,,,1,Male,0,2015,5509.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,55,Grand Traverse County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000268,26,MI,Michigan,54700,650,3013,1991,4.400000095367432,4814,,175.08999633789062
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,303,5,,,,,White,,,,,1,Male,0,2015,9602.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,113,Missaukee County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000272,26,MI,Michigan,54700,269,2574,1116,4.929999828338623,3223,,105.66999816894531
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,70,5,,,,,White,,,,,2,Female,0,2015,0410.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,103,St. Tammany Parish,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000006,0000004,22,LA,Louisiana,63000,135,2036,1617,18.520000457763672,5270,01.67,104.41000366210938
1,Loan originated,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",54,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,0076.06,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",71,Orleans Parish,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000006,0000007,22,LA,Louisiana,63000,168,1271,440,25.389999389648438,3147,02.45,66.04000091552734
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,97,5,,,,,White,,,,,1,Male,0,2015,9603.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,107,Mecosta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000270,26,MI,Michigan,54700,103,1859,1071,4.21999979019165,2869,,106.97000122070312
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,151,5,,,,,White,,,,,1,Male,0,2015,0005.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,19,Benzie County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000273,26,MI,Michigan,54700,272,2054,1074,7.849999904632568,3107,,96.81999969482422
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,61,5,,,,,White,,,,,1,Male,0,2015,0020.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,77,Kalamazoo County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,28020,"Kalamazoo, Portage - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000542649,0000276,26,MI,Michigan,60200,152,1995,1549,23.040000915527344,5973,,139.4199981689453
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,345,5,,,,,White,,,,,1,Male,0,2015,2911.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111,Midland County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,33220,Midland - MI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000267,26,MI,Michigan,71900,420,3144,2680,5.369999885559082,8977,,129.4600067138672
2,Application approved but not accepted,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",60,5,,,,,White,,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,0205.07,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Jefferson Parish,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000006,0000011,22,LA,Louisiana,63000,65,1295,1186,39.380001068115234,4243,,115.0999984741211
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,44,5,,,,,White,,,,,1,Male,0,2015,0304.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,5,Allegan County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000542649,0000280,26,MI,Michigan,54700,93,1733,1553,5.809999942779541,4820,,109.62000274658203
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,29,5,,,,,White,,,,,1,Male,0,2015,0307.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,155,Shiawassee County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000542649,0000275,26,MI,Michigan,54700,76,1212,887,7.239999771118164,3162,,68.80000305175781
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,82,5,,,,,White,,,,,1,Male,0,2015,0013.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,21,Berrien County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,35660,"Niles, Benton Harbor - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000542649,0000286,26,MI,Michigan,56300,111,856,773,9.529999732971191,2110,,151.77000427246094
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,418,3,,,,,Black or African American,,,,,1,Male,0,2015,5613.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,163,Wayne County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,19804,"Detroit, Dearborn, Livonia - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000274,26,MI,Michigan,53700,997,2415,2270,16.950000762939453,7888,,321.94000244140625
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,266,5,,,,,White,,,,,1,Male,0,2015,5510.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,55,Grand Traverse County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000298,26,MI,Michigan,54700,303,1918,1416,4.849999904632568,4103,,147.6999969482422
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,91,5,,,,,White,,,,,1,Male,0,2015,9701.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,123,Newaygo County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000283,26,MI,Michigan,54700,204,3789,1646,9.15999984741211,4770,,79.38999938964844
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,402,5,,,,,White,,,,,1,Male,0,2015,1276.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,125,Oakland County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,47664,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000282,26,MI,Michigan,77300,723,1309,1184,9.609999656677246,4015,,171.02999877929688
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,77,5,,,,,White,,,,,1,Male,0,2015,0257.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,139,Ottawa County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24340,"Grand Rapids, Wyoming - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000287,26,MI,Michigan,65700,90,2272,1862,22.809999465942383,5593,,94.19999694824219
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,38,5,,,,,White,,,,,2,Female,0,2015,0009.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Manistee County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000542649,0000277,26,MI,Michigan,54700,71,1144,577,11.829999923706055,2131,,83.79000091552734
1,Loan originated,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",103,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,0017.22,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,71,Orleans Parish,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,35380,"New Orleans, Metairie - LA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000006,0000020,22,LA,Louisiana,63000,48,1225,652,99.16000366210938,3951,04.76,52.849998474121094
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,35,5,,,,,White,,,,,1,Male,0,2015,9603.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,113,Missaukee County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000284,26,MI,Michigan,54700,119,2061,1512,3.759999990463257,4839,,88.94000244140625
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,53,5,,,,,White,,,,,2,Female,0,2015,9504.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,Ogemaw County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000285,26,MI,Michigan,54700,75,2600,1185,2.490000009536743,3093,,92.26000213623047
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,45,5,,,,,White,,,,,1,Male,0,2015,9602.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,39,Crawford County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000293,26,MI,Michigan,54700,56,2282,1180,3.869999885559082,3332,,96.23999786376953
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,49,5,,,,,White,,,,,1,Male,0,2015,9704.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,11,Arenac County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000542649,0000279,26,MI,Michigan,54700,57,2405,1135,3.819999933242798,2959,,95.94999694824219
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,107,5,,,,,White,,,,,1,Male,0,2015,9706.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,47,Emmet County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000542649,0000312,26,MI,Michigan,54700,165,2598,1956,5.960000038146973,5823,,152.00999450683594
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,82,5,,,,,White,,,,,1,Male,0,2015,9607.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,107,Mecosta County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000542649,0000288,26,MI,Michigan,54700,111,2122,1447,9.789999961853027,6454,,121.16999816894531
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,77,5,,,,,White,,,,,1,Male,0,2015,9704.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,47,Emmet County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000542649,0000290,26,MI,Michigan,54700,255,2596,1127,5.639999866485596,2768,,143.58999633789062
